recordDate,fiscalQuarter,productionDept,dayOfWeek,team,plannedEfficiency,standardMinuteValue,workInProgress,overtimeMinutes,performanceBonus,idleMinutes,idleWorkers,styleChangeCount,workerCount,efficiencyScore,idleOccurred
2015-01-26,Q4,Stitching Unit,Monday,Line-S2,0.75,22.94,1252.5,10260,55,0.0,0,No Style Change,57.0,0.800034024,0
2015-02-10,Q2,Stitching Unit,Tuesday,Line-P1,0.8,10.05,800.5,3240,34,0.0,0,No Style Change,54.0,0.750648148,0
2015-01-11,Q2,Stitching Unit,Sunday,Line-P1,0.6,12.52,831.0,9540,30,0.0,0,No Style Change,53.0,0.600229846,0
2015-01-15,Q3, Finishing & Quality ,Thursday,Line-C1,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.689299242,0
2015-01-13,Q2,Stitching Unit,Tuesday,Line-F1,0.5499999999999998,22.4,800.5,10170,23,0.0,0,No Style Change,56.5,0.500380799,0
2015-01-28,Q4, Finishing & Quality ,Wednesday,Line-P2,0.75,4.08,1039.0,1080,0,0.0,0,No Style Change,9.0,0.755555556,0
2015-03-10,Q2,Stitching Unit,Tuesday,Line-F1,0.75,26.82,1104.0,5880,65,0.0,0,No Style Change,59.0,0.850084211,0
2015-02-01,Q1,Stitching Unit,Sunday,Line-C1,0.7,24.26,1252.5,6720,0,0.0,0,No Style Change,56.0,0.411553571,0
2015-01-07,Q1,Stitching Unit,Wednesday,Line-S3,0.8,19.87,924.0,9900,50,0.0,0,No Style Change,55.0,0.800273829,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-S2,0.8,22.52,1186.0,6900,113,0.0,0,No Style Change,58.0,1.000018551,0
2015-03-05,Q1,Finishing & Quality,Thursday,Line-F1,0.7,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.812625,0
2015-02-14,Q2,Finishing & Quality,Saturday,Line-C1,0.7,4.15,1039.0,1800,0,0.0,0,No Style Change,15.0,0.929277778,0
2015-01-29,Q5,Stitching Unit,Thursday,Line-P2,0.75,15.26,1252.5,4200,45,0.0,0,No Style Change,35.0,0.750646667,0
2015-02-05,Q1,Stitching Unit,Thursday,Line-C1,0.5499999999999998,24.26,1252.5,6960,0,0.0,0,No Style Change,58.0,0.522844828,0
2015-02-15,Q3,Stitching Unit,Sunday,Line-S3,0.6,30.1,1252.5,6960,30,0.0,0,Minor Style Revision,58.0,0.475718391,0
2015-03-01,Q1,Stitching Unit,Sunday,Line-C1,0.8,30.1,934.0,6960,0,3.5,15,No Style Change,58.0,0.579511494,1
2015-02-19,Q3,Stitching Unit,Thursday,Line-F1,0.8,30.1,859.0,7020,63,0.0,0,Minor Style Revision,58.5,0.800094017,0
2015-01-08,Q2, Finishing & Quality ,Thursday,Line-S1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.947689394,0
2015-01-07,Q1,Stitching Unit,Wednesday,Line-F3,0.8,11.41,986.0,5490,50,0.0,0,No Style Change,30.5,0.800343766,0
2015-01-27,Q4,Stitching Unit,Tuesday,Line-F3,0.8,30.4,800.5,3840,34,0.0,0,No Style Change,32.0,0.622828125,0
2015-02-12,Q2,Stitching Unit,Thursday,Line-F1,0.7,30.1,800.5,7080,0,0.0,0,Minor Style Revision,59.0,0.637711864,0
2015-03-01,Q1,Stitching Unit,Sunday,Line-F1,0.6,26.66,800.5,6840,23,0.0,0,No Style Change,57.0,0.600239766,0
2015-01-04,Q1, Finishing & Quality ,Sunday,Line-C2,0.8,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.682708333,0
2015-02-04,Q1,Finishing & Quality,Wednesday,Line-S1,0.8,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.929183333,0
2015-02-28,Q4,Finishing & Quality,Saturday,Line-F2,0.8,4.6,1039.0,7560,0,0.0,0,No Style Change,18.0,0.921604938,0
2015-02-08,Q2,Finishing & Quality,Sunday,Line-C1,0.7,4.15,1039.0,1440,0,0.0,0,No Style Change,12.0,0.928680556,0
2015-03-10,Q2,Finishing & Quality,Tuesday,Line-P2,0.8,4.6,1039.0,1080,0,0.0,0,No Style Change,9.0,0.92,0
2015-02-24,Q4,Stitching Unit,Tuesday,Line-C2,0.7,29.4,1079.0,4560,40,0.0,0,Major Design Shift,58.0,0.700518519,0
2015-01-07,Q1, Finishing & Quality ,Wednesday,Line-Q1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.880530303,0
2015-02-05,Q1,Stitching Unit,Thursday,Line-C2,0.7,24.26,1167.0,6840,0,0.0,0,No Style Change,57.0,0.496549708,0
2015-01-21,Q3,Stitching Unit,Wednesday,Line-C1,0.5499999999999998,22.52,1252.5,10080,23,0.0,0,No Style Change,56.0,0.500241342,0
2015-01-15,Q3,Stitching Unit,Thursday,Line-F3,0.8,11.61,1084.0,4950,38,0.0,0,No Style Change,31.5,0.80003139,0
2015-02-08,Q2,Stitching Unit,Sunday,Line-S2,0.8,22.52,1233.0,6900,113,0.0,0,No Style Change,57.5,1.000018551,0
2015-01-04,Q1,Stitching Unit,Sunday,Line-C1,0.8,25.9,1227.0,7020,60,0.0,0,No Style Change,56.5,0.850436438,0
2015-01-20,Q3,Stitching Unit,Tuesday,Line-P2,0.5499999999999998,15.26,1252.5,3720,23,0.0,0,No Style Change,34.0,0.500290419,0
2015-02-15,Q3,Finishing & Quality,Sunday,Line-P1,0.6,2.9,1039.0,1200,0,0.0,0,No Style Change,10.0,0.715333333,0
2015-01-12,Q2, Finishing & Quality ,Monday,Line-S3,0.8,4.15,1039.0,1800,0,0.0,0,No Style Change,10.0,0.905454545,0
2015-01-06,Q1,Stitching Unit,Tuesday,Line-F2,0.65,21.98,808.0,10440,35,0.0,0,No Style Change,58.0,0.649983281,0
2015-01-01,Q1,Stitching Unit,Thursday,Line-F3,0.8,25.9,1170.0,1920,50,0.0,0,No Style Change,56.0,0.800381944,0
2015-02-05,Q1,Stitching Unit,Thursday,Line-S1,0.8,22.52,1252.5,6900,113,0.0,0,No Style Change,57.5,1.000018551,0
2015-03-01,Q1,Finishing & Quality,Sunday,Line-S3,0.8,4.6,1039.0,10500,0,0.0,0,No Style Change,25.0,0.936355556,0
2015-01-04,Q1, Finishing & Quality ,Sunday,Line-S2,0.8,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.792104167,0
2015-01-15,Q3, Finishing & Quality ,Thursday,Line-Q1,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.858143939,0
2015-03-07,Q1,Stitching Unit,Saturday,Line-S1,0.7,26.82,1252.5,8160,70,0.0,0,No Style Change,58.0,0.850045,0
2015-01-26,Q4,Stitching Unit,Monday,Line-F1,0.8,22.52,1016.0,10170,60,0.0,0,No Style Change,56.5,0.850312684,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-P1,0.8,11.61,954.0,0,50,0.0,0,Major Design Shift,58.0,0.800779018,0
2015-02-15,Q3,Stitching Unit,Sunday,Line-S2,0.8,22.52,800.5,6900,0,0.0,0,No Style Change,57.5,0.432122899,0
2015-02-18,Q3,Stitching Unit,Wednesday,Line-Q2,0.7,19.68,1119.0,5640,0,8.0,35,Minor Style Revision,47.0,0.303574468,1
2015-02-09,Q2,Finishing & Quality,Monday,Line-P2,0.8,4.08,1039.0,1080,0,0.0,0,No Style Change,9.0,0.272,0
2015-01-18,Q3,Stitching Unit,Sunday,Line-C2,0.8,25.9,1252.5,10170,38,0.0,0,No Style Change,56.5,0.800128721,0
2015-01-20,Q3,Stitching Unit,Tuesday,Line-F1,0.7,22.52,983.0,10260,63,0.0,0,No Style Change,57.0,0.750068049,0
2015-02-19,Q3,Finishing & Quality,Thursday,Line-P2,0.8,5.13,1039.0,2160,0,0.0,0,No Style Change,9.0,0.609583333,0
2015-01-18,Q3, Finishing & Quality ,Sunday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.639867424,0
2015-01-10,Q2, Finishing & Quality ,Saturday,Line-S3,0.75,4.15,1039.0,2760,0,0.0,0,No Style Change,12.0,0.930340376,0
2015-01-07,Q1,Stitching Unit,Wednesday,Line-P1,0.8,31.83,800.5,9900,40,0.0,0,No Style Change,55.0,0.412119835,0
2015-03-05,Q1,Finishing & Quality,Thursday,Line-C2,0.8,4.6,1039.0,2640,0,0.0,0,No Style Change,22.0,0.980984848,0
2015-02-02,Q1, Finishing & Quality ,Monday,Line-C2,0.65,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.561979167,0
2015-02-10,Q2,Stitching Unit,Tuesday,Line-S2,0.8,22.52,1252.5,0,88,0.0,0,No Style Change,57.0,0.899984058,0
2015-02-08,Q2,Stitching Unit,Sunday,Line-P2,0.8,15.26,1026.0,2880,63,0.0,0,No Style Change,34.0,0.800355208,0
2015-01-04,Q1,Stitching Unit,Sunday,Line-S2,0.8,28.08,800.5,6660,50,0.0,0,No Style Change,55.5,0.800237838,0
2015-02-11,Q2,Stitching Unit,Wednesday,Line-C1,0.6,30.1,829.0,3360,23,0.0,0,Minor Style Revision,58.0,0.600070513,0
2015-02-16,Q3,Stitching Unit,Monday,Line-P1,0.7,11.41,800.5,2160,30,0.0,0,Major Design Shift,54.0,0.565972222,0
2015-01-21,Q3, Finishing & Quality ,Wednesday,Line-S2,0.7,3.94,1039.0,5100,0,0.0,0,No Style Change,17.0,0.912202112,0
2015-03-09,Q2,Finishing & Quality,Monday,Line-C2,0.65,3.9,1039.0,0,960,0.0,0,No Style Change,8.0,0.2640625,0
2015-01-08,Q2, Finishing & Quality ,Thursday,Line-C2,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.735984848,0
2015-01-27,Q4,Stitching Unit,Tuesday,Line-Q1,0.7,29.12,1252.5,6960,50,0.0,0,No Style Change,58.0,0.700386207,0
2015-02-07,Q1,Finishing & Quality,Saturday,Line-F1,0.8,4.3,1039.0,960,0,0.0,0,No Style Change,8.0,0.447916667,0
2015-01-24,Q4, Finishing & Quality ,Saturday,Line-S3,0.75,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.895454545,0
2015-02-23,Q4,Stitching Unit,Monday,Line-F3,0.75,18.79,1100.0,3960,45,0.0,0,No Style Change,33.0,0.75065101,0
2015-02-24,Q4,Stitching Unit,Tuesday,Line-F3,0.75,18.79,913.0,3360,45,0.0,0,No Style Change,33.0,0.75065101,0
2015-01-19,Q3, Finishing & Quality ,Monday,Line-F2,0.65,4.15,1039.0,1440,0,0.0,0,No Style Change,8.0,0.958901515,0
2015-01-03,Q1, Finishing & Quality ,Saturday,Line-F1,0.8,4.15,1039.0,6600,0,0.0,0,No Style Change,20.0,0.988024691,0
2015-02-09,Q2,Stitching Unit,Monday,Line-P1,0.75,10.05,800.5,0,45,0.0,0,No Style Change,54.0,0.750648148,0
2015-01-03,Q1, Finishing & Quality ,Saturday,Line-Q2,0.7,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.7018125,0
2015-02-18,Q3,Finishing & Quality,Wednesday,Line-F3,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,12.0,0.936861111,0
2015-01-29,Q5, Finishing & Quality ,Thursday,Line-P1,0.6,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.864583333,0
2015-02-18,Q3,Stitching Unit,Wednesday,Line-F1,0.8,30.1,864.0,480,50,0.0,0,Minor Style Revision,58.0,0.800980392,0
2015-03-04,Q1,Stitching Unit,Wednesday,Line-F3,0.75,18.79,800.5,3960,0,0.0,0,No Style Change,33.0,0.332146465,0
2015-01-24,Q4,Stitching Unit,Saturday,Line-P1,0.75,42.97,1252.5,10260,56,0.0,0,No Style Change,57.0,0.750041201,0
2015-02-17,Q3,Stitching Unit,Tuesday,Line-Q1,0.65,18.79,1252.5,5520,0,0.0,0,Minor Style Revision,51.0,0.650134,0
2015-01-31,Q5,Stitching Unit,Saturday,Line-F2,0.7,50.89,800.5,5880,56,0.0,0,No Style Change,59.0,0.656763743,0
2015-02-14,Q2,Finishing & Quality,Saturday,Line-C2,0.7,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.725625,0
2015-03-04,Q1,Stitching Unit,Wednesday,Line-C2,0.8,29.4,800.5,6840,0,0.0,0,No Style Change,57.0,0.433263158,0
2015-02-23,Q4,Finishing & Quality,Monday,Line-S3,0.8,5.13,1039.0,2160,0,0.0,0,No Style Change,18.0,0.87115,0
2015-01-03,Q1, Finishing & Quality ,Saturday,Line-C2,0.8,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.628333333,0
2015-01-11,Q2,Stitching Unit,Sunday,Line-S1,0.8,26.16,1252.5,10620,75,0.0,0,No Style Change,59.0,0.850502311,0
2015-01-14,Q2,Stitching Unit,Wednesday,Line-C2,0.8,25.9,1218.0,10170,60,0.0,0,No Style Change,56.5,0.850136766,0
2015-02-17,Q3,Stitching Unit,Tuesday,Line-F1,0.75,30.1,849.0,7020,45,0.0,0,Minor Style Revision,58.0,0.750356125,0
2015-03-05,Q1,Stitching Unit,Thursday,Line-F2,0.7,27.48,800.5,6960,40,0.0,0,No Style Change,58.0,0.700424138,0
2015-03-10,Q2,Stitching Unit,Tuesday,Line-C2,0.7,30.48,923.0,6840,30,0.0,0,Minor Style Revision,57.0,0.700505263,0
2015-02-15,Q3,Stitching Unit,Sunday,Line-Q1,0.5499999999999998,18.79,1252.5,5280,0,0.0,0,Minor Style Revision,54.0,0.283054487,0
2015-03-11,Q2,Finishing & Quality,Wednesday,Line-S3,0.8,4.6,1039.0,1920,0,0.0,0,No Style Change,8.0,0.786631944,0
2015-01-28,Q4,Stitching Unit,Wednesday,Line-P2,0.75,15.26,1252.5,3600,45,0.0,0,No Style Change,35.0,0.750283333,0
2015-01-10,Q2,Stitching Unit,Saturday,Line-C2,0.8,25.9,1158.0,10170,60,0.0,0,No Style Change,56.5,0.850136766,0
2015-02-07,Q1,Stitching Unit,Saturday,Line-S3,0.8,22.52,1060.0,6840,100,0.0,0,No Style Change,57.0,0.950185965,0
2015-02-08,Q2,Finishing & Quality,Sunday,Line-S2,0.8,3.94,1039.0,2160,0,0.0,0,No Style Change,18.0,0.875555556,0
2015-02-19,Q3,Stitching Unit,Thursday,Line-S3,0.7,30.1,800.5,6960,50,0.0,0,Minor Style Revision,58.0,0.700603448,0
2015-01-17,Q3,Stitching Unit,Saturday,Line-S1,0.8,48.68,800.5,10620,63,0.0,0,No Style Change,59.0,0.800117103,0
2015-02-05,Q1,Finishing & Quality,Thursday,Line-C1,0.7,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.8471,0
2015-03-11,Q2,Stitching Unit,Wednesday,Line-F1,0.75,26.82,1054.0,7080,45,0.0,0,No Style Change,59.0,0.750050847,0
2015-02-09,Q2,Finishing & Quality,Monday,Line-C2,0.5499999999999998,4.15,1039.0,1800,0,0.0,0,No Style Change,15.0,0.707111111,0
2015-02-22,Q4,Finishing & Quality,Sunday,Line-P1,0.6,2.9,1039.0,2880,0,0.0,0,No Style Change,12.0,0.805555556,0
2015-02-02,Q1,Stitching Unit,Monday,Line-F1,0.8,22.52,1252.5,5940,50,0.0,0,No Style Change,56.5,0.800393224,0
2015-03-09,Q2,Stitching Unit,Monday,Line-Q1,0.75,18.79,1193.0,6240,45,0.0,0,No Style Change,52.0,0.750395513,0
2015-02-12,Q2,Stitching Unit,Thursday,Line-P2,0.8,15.26,894.0,4080,50,0.0,0,No Style Change,34.0,0.800401961,0
2015-02-16,Q3,Finishing & Quality,Monday,Line-F3,0.8,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.773333333,0
2015-01-01,Q1,Stitching Unit,Thursday,Line-F1,0.65,23.69,861.0,7200,0,0.0,0,No Style Change,60.0,0.52118,0
2015-01-08,Q2, Finishing & Quality ,Thursday,Line-F1,0.8,3.94,1039.0,12600,0,0.0,0,No Style Change,20.0,0.919905405,0
2015-01-19,Q3,Stitching Unit,Monday,Line-C2,0.8,25.9,1252.5,3630,50,0.0,0,No Style Change,56.5,0.800162602,0
2015-01-14,Q2,Stitching Unit,Wednesday,Line-P1,0.5499999999999998,14.61,838.0,7200,23,0.0,0,No Style Change,55.0,0.35003125,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-F2,0.8,30.1,800.5,1200,49,0.0,0,Minor Style Revision,59.0,0.598792339,0
2015-03-11,Q2,Finishing & Quality,Wednesday,Line-F1,0.75,3.94,1039.0,1920,0,0.0,0,No Style Change,8.0,0.813309028,0
2015-01-11,Q2, Finishing & Quality ,Sunday,Line-C1,0.8,2.9,1039.0,1440,0,0.0,0,No Style Change,8.0,0.590435606,0
2015-01-07,Q1,Stitching Unit,Wednesday,Line-F1,0.8,28.08,990.0,10350,50,0.0,0,No Style Change,57.5,0.800594466,0
2015-03-10,Q2,Finishing & Quality,Tuesday,Line-C2,0.65,3.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.560625,0
2015-03-03,Q1,Stitching Unit,Tuesday,Line-C1,0.8,30.1,800.5,7080,50,0.0,0,No Style Change,59.0,0.800115819,0
2015-02-04,Q1,Stitching Unit,Wednesday,Line-P2,0.8,15.26,1094.0,4080,38,0.0,0,No Style Change,34.0,0.800401961,0
2015-01-11,Q2,Stitching Unit,Sunday,Line-F3,0.8,11.41,887.0,5490,50,0.0,0,No Style Change,30.5,0.800343766,0
2015-01-18,Q3, Finishing & Quality ,Sunday,Line-F3,0.8,2.9,1039.0,1800,0,0.0,0,No Style Change,10.0,0.804848485,0
2015-01-28,Q4,Stitching Unit,Wednesday,Line-C1,0.6,23.54,958.0,6600,0,0.0,0,No Style Change,55.0,0.285333333,0
2015-03-02,Q1,Finishing & Quality,Monday,Line-S1,0.65,3.94,1039.0,3360,0,0.0,0,No Style Change,8.0,0.537919444,0
2015-03-03,Q1,Stitching Unit,Tuesday,Line-F1,0.7,26.66,950.0,6960,50,0.0,0,No Style Change,58.0,0.750770115,0
2015-02-28,Q4,Finishing & Quality,Saturday,Line-S2,0.7,3.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.5565625,0
2015-02-12,Q2,Stitching Unit,Thursday,Line-P1,0.5499999999999998,11.41,1039.0,2280,0,0.0,0,Major Design Shift,55.0,0.50012336,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-S3,0.75,29.4,1244.0,6840,45,0.0,0,Major Design Shift,57.0,0.750473684,0
2015-01-29,Q5,Stitching Unit,Thursday,Line-C1,0.65,23.54,830.0,6600,0,0.0,0,No Style Change,55.0,0.48792,0
2015-01-22,Q4, Finishing & Quality ,Thursday,Line-Q2,0.75,3.94,1039.0,8400,0,0.0,0,No Style Change,14.0,0.940701058,0
2015-01-04,Q1,Stitching Unit,Sunday,Line-Q1,0.8,26.16,1252.5,7080,60,0.0,0,No Style Change,59.0,0.850569492,0
2015-01-27,Q4,Stitching Unit,Tuesday,Line-P1,0.5499999999999998,48.18,1252.5,6480,23,0.0,0,No Style Change,54.0,0.37046657,0
2015-01-10,Q2, Finishing & Quality ,Saturday,Line-S2,0.8,3.94,1039.0,1440,0,0.0,0,No Style Change,8.0,0.817102273,0
2015-03-03,Q1,Finishing & Quality,Tuesday,Line-Q2,0.7,2.9,1039.0,3360,0,0.0,0,No Style Change,8.0,0.463194444,0
2015-01-11,Q2, Finishing & Quality ,Sunday,Line-F1,0.8,3.94,1039.0,3600,0,0.0,0,No Style Change,20.0,0.925643939,0
2015-01-01,Q1, Finishing & Quality ,Thursday,Line-C1,0.8,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.540729167,0
2015-01-29,Q5, Finishing & Quality ,Thursday,Line-S2,0.8,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.773333333,0
2015-01-04,Q1,Stitching Unit,Sunday,Line-F1,0.8,28.08,878.0,4260,50,0.0,0,No Style Change,55.5,0.800598058,0
2015-01-11,Q2,Stitching Unit,Sunday,Line-F1,0.8,50.48,800.5,10440,0,0.0,0,No Style Change,58.0,0.473134796,0
2015-02-01,Q1,Stitching Unit,Sunday,Line-S3,0.8,22.52,1124.0,6840,100,0.0,0,No Style Change,57.0,0.950185965,0
2015-01-29,Q5,Stitching Unit,Thursday,Line-F3,0.5499999999999998,18.79,800.5,3960,23,0.0,0,No Style Change,33.0,0.500117677,0
2015-03-07,Q1,Finishing & Quality,Saturday,Line-S1,0.7,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.664875,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-C2,0.7,29.4,847.0,6960,30,0.0,0,Minor Style Revision,58.0,0.700362069,0
2015-02-18,Q3,Stitching Unit,Wednesday,Line-F2,0.8,30.1,800.5,0,0,0.0,0,No Style Change,59.0,0.800980392,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-F2,0.5499999999999998,27.48,800.5,6840,30,0.0,0,Minor Style Revision,57.0,0.550403509,0
2015-01-28,Q4, Finishing & Quality ,Wednesday,Line-S1,0.75,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.9456,0
2015-03-08,Q2,Finishing & Quality,Sunday,Line-C2,0.6,3.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.4509375,0
2015-01-17,Q3,Stitching Unit,Saturday,Line-F3,0.8,11.41,1067.0,5490,63,0.0,0,No Style Change,30.5,0.800343766,0
2015-03-03,Q1,Finishing & Quality,Tuesday,Line-S3,0.8,4.6,1039.0,6300,0,0.0,0,No Style Change,15.0,0.902962963,0
2015-02-16,Q3,Finishing & Quality,Monday,Line-F2,0.75,4.15,1039.0,1200,0,0.0,0,No Style Change,10.0,0.629416667,0
2015-02-25,Q4,Stitching Unit,Wednesday,Line-S2,0.7,30.33,800.5,3960,30,0.0,0,Minor Style Revision,58.0,0.700069811,0
2015-01-13,Q2, Finishing & Quality ,Tuesday,Line-F2,0.65,4.15,1039.0,1440,0,0.0,0,No Style Change,8.0,0.821354167,0
2015-01-03,Q1,Stitching Unit,Saturday,Line-C2,0.8,26.16,1252.5,7080,50,0.0,0,No Style Change,59.0,0.800318644,0
2015-01-17,Q3, Finishing & Quality ,Saturday,Line-Q1,0.8,3.94,1039.0,1800,0,0.0,0,No Style Change,10.0,0.82680303,0
2015-03-09,Q2,Stitching Unit,Monday,Line-F2,0.6,26.82,919.0,7080,23,0.0,0,Minor Style Revision,59.0,0.600040678,0
2015-01-26,Q4, Finishing & Quality ,Monday,Line-S3,0.75,3.94,1039.0,1800,0,0.0,0,No Style Change,10.0,1.059621212,0
2015-03-10,Q2,Finishing & Quality,Tuesday,Line-S2,0.7,3.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.741,0
2015-01-21,Q3,Stitching Unit,Wednesday,Line-S1,0.65,22.94,1252.5,10260,34,0.0,0,No Style Change,57.0,0.700029771,0
2015-01-13,Q2,Stitching Unit,Tuesday,Line-S2,0.8,28.08,800.5,10530,50,0.0,0,No Style Change,58.5,0.8,0
2015-01-03,Q1,Stitching Unit,Saturday,Line-Q1,0.7,28.08,1072.0,6900,40,0.0,0,No Style Change,57.5,0.699965217,0
2015-02-08,Q2,Finishing & Quality,Sunday,Line-F3,0.75,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.610208333,0
2015-02-14,Q2,Stitching Unit,Saturday,Line-S1,0.8,22.52,1252.5,6840,113,0.0,0,No Style Change,57.0,1.000230409,0
2015-03-11,Q2,Finishing & Quality,Wednesday,Line-S1,0.75,3.94,1039.0,1920,0,0.0,0,No Style Change,8.0,0.812625,0
2015-01-22,Q4,Stitching Unit,Thursday,Line-S2,0.7,22.94,1252.5,10620,60,0.0,0,No Style Change,57.0,0.800302791,0
2015-01-27,Q4, Finishing & Quality ,Tuesday,Line-S1,0.75,3.94,1039.0,1200,0,0.0,0,No Style Change,10.0,0.77815,0
2015-02-22,Q4,Stitching Unit,Sunday,Line-F2,0.8,30.1,800.5,5700,0,4.5,25,No Style Change,60.0,0.307501459,1
2015-03-11,Q2,Stitching Unit,Wednesday,Line-P2,0.8,15.26,800.5,4080,63,0.0,0,No Style Change,34.0,0.800401961,0
2015-02-09,Q2,Finishing & Quality,Monday,Line-Q1,0.8,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.697708333,0
2015-01-03,Q1,Stitching Unit,Saturday,Line-Q2,0.75,19.31,800.5,6480,56,0.0,0,No Style Change,54.0,0.787299691,0
2015-03-02,Q1,Finishing & Quality,Monday,Line-S2,0.7,3.9,1039.0,1200,0,0.0,0,No Style Change,10.0,0.92885,0
2015-03-03,Q1,Stitching Unit,Tuesday,Line-F3,0.75,20.2,800.5,3120,45,0.0,0,No Style Change,33.0,0.750212553,0
2015-01-12,Q2, Finishing & Quality ,Monday,Line-F1,0.5499999999999998,4.3,1039.0,3240,0,0.0,0,No Style Change,18.0,0.942213805,0
2015-03-07,Q1,Finishing & Quality,Saturday,Line-C2,0.8,4.6,1039.0,3600,0,0.0,0,No Style Change,15.0,0.590740741,0
2015-03-08,Q2,Finishing & Quality,Sunday,Line-F1,0.75,3.94,1039.0,960,0,0.0,0,No Style Change,8.0,0.890604167,0
2015-02-26,Q4,Stitching Unit,Thursday,Line-P1,0.8,11.61,816.0,2820,50,0.0,0,Major Design Shift,57.0,0.800516667,0
2015-01-29,Q5, Finishing & Quality ,Thursday,Line-F3,0.5499999999999998,2.9,1039.0,1200,0,0.0,0,No Style Change,10.0,0.899,0
2015-02-24,Q4,Stitching Unit,Tuesday,Line-S2,0.7,30.33,800.5,1680,30,0.0,0,Minor Style Revision,59.0,0.700623,0
2015-02-28,Q4,Stitching Unit,Saturday,Line-F3,0.75,18.79,1012.0,3960,45,0.0,0,No Style Change,33.0,0.75065101,0
2015-03-11,Q2,Stitching Unit,Wednesday,Line-S3,0.8,30.1,800.5,6960,63,0.0,0,Minor Style Revision,58.0,0.800071839,0
2015-03-05,Q1,Finishing & Quality,Thursday,Line-Q1,0.75,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.453125,0
2015-02-16,Q3,Stitching Unit,Monday,Line-Q2,0.6,18.22,1131.0,5280,0,0.0,0,Minor Style Revision,44.0,0.35542803,0
2015-02-02,Q1,Stitching Unit,Monday,Line-C2,0.65,24.26,1252.5,6600,0,0.0,0,No Style Change,55.0,0.260978788,0
2015-01-10,Q2,Stitching Unit,Saturday,Line-P2,0.8,11.61,893.0,4710,50,0.0,0,No Style Change,31.5,0.800346445,0
2015-02-09,Q2,Stitching Unit,Monday,Line-P2,0.8,15.26,970.0,4080,63,0.0,0,No Style Change,34.0,0.800401961,0
2015-03-08,Q2,Finishing & Quality,Sunday,Line-F3,0.6,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.271875,0
2015-01-10,Q2,Stitching Unit,Saturday,Line-S1,0.8,26.16,1252.5,10620,63,0.0,0,No Style Change,59.0,0.800117103,0
2015-02-17,Q3,Stitching Unit,Tuesday,Line-S2,0.5499999999999998,30.33,838.0,6720,0,0.0,0,Minor Style Revision,56.0,0.361071429,0
2015-02-10,Q2,Finishing & Quality,Tuesday,Line-C2,0.5499999999999998,4.15,1039.0,960,0,0.0,0,No Style Change,8.0,0.703770833,0
2015-03-01,Q1,Finishing & Quality,Sunday,Line-Q1,0.75,2.9,1039.0,960,0,0.0,0,No Style Change,8.0,0.447083333,0
2015-02-22,Q4,Stitching Unit,Sunday,Line-Q1,0.7,18.79,1252.5,3240,30,0.0,0,Minor Style Revision,57.0,0.627011183,0
2015-02-23,Q4,Stitching Unit,Monday,Line-C2,0.7,29.4,1094.0,6840,40,0.0,0,Major Design Shift,57.0,0.700614035,0
2015-02-24,Q4,Finishing & Quality,Tuesday,Line-F3,0.75,2.9,1039.0,1800,0,0.0,0,No Style Change,15.0,0.726933333,0
2015-03-11,Q2,Finishing & Quality,Wednesday,Line-Q1,0.75,2.9,1039.0,1800,0,0.0,0,No Style Change,15.0,0.505888889,0
